image_path,curvature_score,saturation_score,transparency_score,symmetry_score,design_metric,std_dev
C:\Users\designIT_RA\Desktop\test\DC (5).jpg,0.04284803941845894,0.30504149198532104,0.9449954032897949,0.6708008050918579,0.4909214349463582,0.3441877676160927
C:\Users\designIT_RA\Desktop\test\DC (50).jpg,0.07441285252571106,0.0030423325952142477,0.334861695766449,0.41486412286758423,0.20679525093873963,0.17228901655331935
C:\Users\designIT_RA\Desktop\test\DC (51).jpg,0.12198083847761154,0.02189202606678009,0.6171995401382446,0.4581398665904999,0.30480306781828403,0.242160254202502
C:\Users\designIT_RA\Desktop\test\DC (52).jpg,0.6207568049430847,0.13852006196975708,0.20363204181194305,0.8495736122131348,0.4531206302344799,0.29431909863966443
C:\Users\designIT_RA\Desktop\test\DC (53).jpg,0.17277157306671143,0.004536183085292578,0.26079556345939636,0.7797400951385498,0.30446085368748754,0.28943647385534066
C:\Users\designIT_RA\Desktop\test\DC (54).jpg,0.02816689759492874,0.0010374384000897408,0.9898930191993713,0.6399611234664917,0.4147646196652204,0.41896125134150497
C:\Users\designIT_RA\Desktop\test\DC (55).jpg,0.21935971081256866,0.07263734191656113,0.9129827618598938,0.4921228289604187,0.4242756608873606,0.3197959985366358
C:\Users\designIT_RA\Desktop\test\DC (56).jpg,0.21809245645999908,0.5518869757652283,0.761616051197052,0.6092395186424255,0.5352087505161762,0.19848282519171837
C:\Users\designIT_RA\Desktop\test\DC (57).jpg,0.6487476229667664,0.018293987959623337,0.04091901332139969,0.4756576418876648,0.29590456653386354,0.27335629508731485
C:\Users\designIT_RA\Desktop\test\DC (58).jpg,0.02182319201529026,0.083486407995224,0.29702648520469666,0.5839667916297913,0.24657571921125054,0.21993739873595128
C:\Users\designIT_RA\Desktop\test\DC (59).jpg,0.1525121033191681,0.9894340634346008,0.11866287887096405,0.9186918139457703,0.5448252148926258,0.41017593062162777
C:\Users\designIT_RA\Desktop\test\DC (6).jpg,0.044669635593891144,0.025177014991641045,0.7940242886543274,0.5486735105514526,0.35313611244782805,0.32989619387118796
C:\Users\designIT_RA\Desktop\test\DC (60).jpg,0.38144364953041077,0.0957026258111,0.7327625751495361,0.29692137241363525,0.37670755572617054,0.23028635061877364
C:\Users\designIT_RA\Desktop\test\DC (61).jpg,0.6601450443267822,0.20713074505329132,0.4926648437976837,0.5763995051383972,0.4840850345790386,0.17051127537495142
C:\Users\designIT_RA\Desktop\test\DC (62).jpg,0.26919499039649963,0.16046123206615448,0.9731978178024292,0.1728609949350357,0.39392875880002975,0.33707907008488835
C:\Users\designIT_RA\Desktop\test\DC (63).jpg,0.28556063771247864,0.07149490714073181,0.7557588219642639,0.742030143737793,0.46371112763881683,0.2950951080439613
C:\Users\designIT_RA\Desktop\test\DC (64).jpg,0.5346267223358154,0.04105035215616226,0.49609431624412537,0.49818137288093567,0.3924881909042597,0.2034804625423211
C:\Users\designIT_RA\Desktop\test\DC (65).jpg,0.4149687588214874,0.0364220030605793,0.7901536226272583,0.543714702129364,0.44631477165967226,0.2723538856712402
C:\Users\designIT_RA\Desktop\test\DC (66).jpg,0.21698927879333496,0.003133803140372038,0.49673131108283997,0.4759621322154999,0.2982041313080117,0.20289978981624945
C:\Users\designIT_RA\Desktop\test\DC (67).jpg,0.17864558100700378,0.2061186283826828,0.2938792407512665,0.5889995098114014,0.3169107399880886,0.16275356739800573
C:\Users\designIT_RA\Desktop\test\DC (68).jpg,0.2544177770614624,0.26140493154525757,0.4633147716522217,0.0855950117111206,0.26618312299251556,0.13382283747352253
C:\Users\designIT_RA\Desktop\test\DC (69).jpg,0.06781002134084702,0.007032063324004412,0.9593873023986816,0.6995322704315186,0.4334404143737629,0.40710400115871387
C:\Users\designIT_RA\Desktop\test\DC (7).jpg,0.19652937352657318,0.015760784968733788,0.6277480125427246,0.30478766560554504,0.28620645916089416,0.22258635194937826
C:\Users\designIT_RA\Desktop\test\DC (70).jpg,0.06933493167161942,0.12651365995407104,0.6188951730728149,0.510197639465332,0.33123535104095936,0.23731754800098465
C:\Users\designIT_RA\Desktop\test\DC (71).jpg,0.3995722830295563,0.45052558183670044,0.37528786063194275,0.45957493782043457,0.4212401658296585,0.03502963685336061
C:\Users\designIT_RA\Desktop\test\DC (72).jpg,0.2740829885005951,0.6998168230056763,0.9789060354232788,0.10446571558713913,0.5143178906291723,0.3449433329488573
C:\Users\designIT_RA\Desktop\test\DC (73).jpg,0.16824322938919067,0.011360402218997478,0.8517853021621704,0.40489479899406433,0.3590709331911057,0.3170903270185402
C:\Users\designIT_RA\Desktop\test\DC (74).jpg,0.08958347886800766,0.021453050896525383,0.0682821050286293,0.47566959261894226,0.16374705685302615,0.18176705269118645
C:\Users\designIT_RA\Desktop\test\DC (75).jpg,0.09899064153432846,0.1194390282034874,0.9066547155380249,0.3030259907245636,0.3570275940001011,0.32712289025743346
C:\Users\designIT_RA\Desktop\test\DC (76).jpg,0.1746988445520401,0.004659593105316162,0.5455845594406128,0.1842222660779953,0.2272913157939911,0.19716514903323376
C:\Users\designIT_RA\Desktop\test\DC (77).jpg,0.26161158084869385,0.5797341465950012,0.07210837304592133,0.26700109243392944,0.29511379823088646,0.18210771892041472
C:\Users\designIT_RA\Desktop\test\DC (78).jpg,0.7933180928230286,0.019504521042108536,0.10931684821844101,0.4017258584499359,0.3309663301333785,0.3020401524074966
C:\Users\designIT_RA\Desktop\test\DC (79).jpg,0.14052735269069672,0.15147466957569122,0.29711291193962097,0.13538740575313568,0.18112558498978615,0.0672168771655536
C:\Users\designIT_RA\Desktop\test\DC (8).jpg,0.41497015953063965,0.03956092894077301,0.40838688611984253,0.45052844285964966,0.3283616043627262,0.16750795063301405
C:\Users\designIT_RA\Desktop\test\DC (80).jpg,0.04086761549115181,0.009137596935033798,0.766909658908844,0.6927511692047119,0.3774165101349354,0.3535658978698736
C:\Users\designIT_RA\Desktop\test\DC (81).jpg,0.06924121826887131,0.323533296585083,0.21262003481388092,0.32836830615997314,0.2334407139569521,0.10550224674179745
C:\Users\designIT_RA\Desktop\test\DC (82).jpg,0.030349738895893097,0.0600426010787487,0.9490087032318115,0.42520663142204285,0.36615191865712404,0.3707005222093649
C:\Users\designIT_RA\Desktop\test\DC (83).jpg,0.29461199045181274,0.04836757853627205,0.4706372618675232,0.4812619388103485,0.3237196924164891,0.17540693867703136
C:\Users\designIT_RA\Desktop\test\DC (84).jpg,0.15752096474170685,0.6015926599502563,0.8071303963661194,0.3109452724456787,0.4692973233759403,0.251948958681288
C:\Users\designIT_RA\Desktop\test\DC (85).jpg,0.4646244943141937,0.12488767504692078,0.2301618605852127,0.8741653561592102,0.42345984652638435,0.2878104574158813
C:\Users\designIT_RA\Desktop\test\DC (86).jpg,0.06914380192756653,0.10219073295593262,0.9174824357032776,0.4528709650039673,0.385421983897686,0.3420122509970221
C:\Users\designIT_RA\Desktop\test\DC (87).jpg,0.07633355259895325,0.21413177251815796,0.10341726243495941,0.6144952178001404,0.25209445133805275,0.2155065431380177
C:\Users\designIT_RA\Desktop\test\DC (88).jpg,0.18294355273246765,0.057666126638650894,0.3437955379486084,0.7253052592277527,0.3274276191368699,0.25110826028335675
C:\Users\designIT_RA\Desktop\test\DC (89).jpg,0.35858508944511414,0.2752743065357208,0.22750689089298248,0.5688649415969849,0.3575578071177006,0.1307053706526054
C:\Users\designIT_RA\Desktop\test\DC (9).jpg,0.06375130265951157,0.7453433275222778,0.9603424072265625,0.520897626876831,0.5725836660712957,0.3323343808086251
C:\Users\designIT_RA\Desktop\test\DC (90).jpg,0.4548036754131317,0.7783201336860657,0.8654798269271851,0.7042193412780762,0.7007057443261147,0.15301524808982983
C:\Users\designIT_RA\Desktop\test\DC (91).jpg,0.25365909934043884,0.45157352089881897,0.24734950065612793,0.6415202021598816,0.39852558076381683,0.16255843150748897
C:\Users\designIT_RA\Desktop\test\DC (92).jpg,0.29715436697006226,0.9897178411483765,0.5086146593093872,0.22711023688316345,0.5056492760777473,0.2980710035656405
C:\Users\designIT_RA\Desktop\test\DC (93).jpg,0.14601066708564758,0.7312332987785339,0.05730638653039932,0.39541274309158325,0.332490773871541,0.2614651280012927
C:\Users\designIT_RA\Desktop\test\DC (94).jpg,0.29693689942359924,0.7279901504516602,0.11240852624177933,0.4411453306674957,0.3946202266961336,0.22499198189306818
C:\Users\designIT_RA\Desktop\test\DC (95).jpg,0.15951228141784668,0.0014209224609658122,0.1577511876821518,0.4210440218448639,0.18493210335145704,0.15067362168792034
C:\Users\designIT_RA\Desktop\test\DC (96).jpg,0.17170313000679016,0.11912824958562851,0.3109910488128662,0.2786131799221039,0.2201089020818472,0.07781793827388526
C:\Users\designIT_RA\Desktop\test\DC (97).jpg,0.4022086560726166,0.06226184591650963,0.9708723425865173,0.5358214974403381,0.4927910855039954,0.32556639391469955
C:\Users\designIT_RA\Desktop\test\DC (98).jpg,0.6087112426757812,0.07749065011739731,0.9356579780578613,0.447085440158844,0.517236327752471,0.3089262636671642
C:\Users\designIT_RA\Desktop\test\DC (99).jpg,0.07497469335794449,0.1996232122182846,0.8691089153289795,0.5449768900871277,0.42217092774808407,0.3102046018320427
C:\Users\designIT_RA\Desktop\test\DL (1).jpeg,0.6046406030654907,0.2651056945323944,0.16000592708587646,0.2922744154930115,0.33050666004419327,0.1658002634716122
C:\Users\designIT_RA\Desktop\test\DL (1).jpg,0.0573921762406826,0.03677966818213463,0.684791624546051,0.27575400471687317,0.26367936842143536,0.26053752547691394
C:\Users\designIT_RA\Desktop\test\DL (10).jpg,0.3084672689437866,0.3134821653366089,0.7613925933837891,0.39150500297546387,0.4437117576599121,0.18634475916005996
C:\Users\designIT_RA\Desktop\test\DL (11).jpg,0.3989684283733368,0.9114558100700378,0.7580803036689758,0.016700146719813347,0.521301172208041,0.3456416112386206
C:\Users\designIT_RA\Desktop\test\DL (12).jpg,0.6829261779785156,0.019273193553090096,0.3122442364692688,0.0980391725897789,0.27812069514766335,0.25712996657855985
C:\Users\designIT_RA\Desktop\test\DL (13).jpg,0.8958279490470886,0.06856769323348999,0.27175459265708923,0.31518569588661194,0.38783398270606995,0.30770969752528715
C:\Users\designIT_RA\Desktop\test\DL (14).jpg,0.08541543781757355,0.8039409518241882,0.9809548854827881,0.8812167644500732,0.6878820098936558,0.3534493196331735
C:\Users\designIT_RA\Desktop\test\DL (15).jpg,0.8312447667121887,0.5469229817390442,0.2947531044483185,0.15544070303440094,0.4570903889834881,0.2575884896876082
C:\Users\designIT_RA\Desktop\test\DL (16).jpg,0.571631133556366,0.3203643262386322,0.3849582076072693,0.7552376985549927,0.508047841489315,0.1699425052277265
C:\Users\designIT_RA\Desktop\test\DL (17).jpg,0.20499205589294434,0.44618502259254456,0.2794523239135742,0.13113757967948914,0.26544174551963806,0.11678634600411118
C:\Users\designIT_RA\Desktop\test\DL (18).jpg,0.6448819041252136,0.5474806427955627,0.05857008323073387,0.2839853763580322,0.3837295016273856,0.22950629155976593
C:\Users\designIT_RA\Desktop\test\DL (19).jpg,0.28601768612861633,0.08456344902515411,0.5287924408912659,0.1954638957977295,0.27370936796069145,0.16364397434354352
C:\Users\designIT_RA\Desktop\test\DL (2).jpeg,0.9032188653945923,0.8743366599082947,0.13677270710468292,0.6969099640846252,0.6528095491230488,0.308227981942146
C:\Users\designIT_RA\Desktop\test\DL (2).jpg,0.7199339270591736,0.030328642576932907,0.2359360307455063,0.1615903526544571,0.28694723825901747,0.26059886242481456
C:\Users\designIT_RA\Desktop\test\DL (20).jpg,0.8846732378005981,0.9471311569213867,0.29795607924461365,0.11643926054239273,0.5615499336272478,0.3607931473917063
C:\Users\designIT_RA\Desktop\test\DL (21).jpg,0.683853030204773,0.11349378526210785,0.04200974479317665,0.07717234641313553,0.22913222666829824,0.2637469842149758
C:\Users\designIT_RA\Desktop\test\DL (22).jpg,0.4288826584815979,0.9694344997406006,0.1384865939617157,0.012790421955287457,0.3873985435348004,0.3683663901277247
C:\Users\designIT_RA\Desktop\test\DL (23).jpg,0.08214501291513443,0.10375270992517471,0.5249788165092468,0.08154889941215515,0.19810635969042778,0.18893179307838565
C:\Users\designIT_RA\Desktop\test\DL (24).jpg,0.05031422898173332,0.4339936673641205,0.11722409725189209,0.7330982089042664,0.33365755062550306,0.272372471749491
C:\Users\designIT_RA\Desktop\test\DL (25).jpg,0.23994886875152588,0.32626470923423767,0.3066750764846802,0.22144603729248047,0.27358367294073105,0.043931667613756005
C:\Users\designIT_RA\Desktop\test\DL (26).jpg,0.6553145051002502,0.9285639524459839,0.6814751029014587,0.38414880633354187,0.6623755916953087,0.19279590099642357
C:\Users\designIT_RA\Desktop\test\DL (27).jpg,0.4957939386367798,0.020763497799634933,0.13018150627613068,0.15621499717235565,0.20073848497122526,0.1777704594087249
C:\Users\designIT_RA\Desktop\test\DL (28).jpg,0.36857569217681885,0.0076529718935489655,0.07643406838178635,0.4176425635814667,0.2175763240084052,0.1780563530814567
C:\Users\designIT_RA\Desktop\test\DL (29).jpg,0.6669519543647766,0.030573485419154167,0.8525074124336243,0.06903719156980515,0.40476751094684005,0.3612297460908323
C:\Users\designIT_RA\Desktop\test\DL (3).jpeg,0.5674924254417419,0.14570601284503937,0.5779955387115479,0.31304067373275757,0.4010586626827717,0.1816308052361218
C:\Users\designIT_RA\Desktop\test\DL (3).jpg,0.20894144475460052,0.11035463213920593,0.40716350078582764,0.19900622963905334,0.23136645182967186,0.10851097622940509
C:\Users\designIT_RA\Desktop\test\DL (30).jpg,0.17695310711860657,0.07903271168470383,0.1537863165140152,0.10480345785617828,0.12864389829337597,0.038715492016314766
C:\Users\designIT_RA\Desktop\test\DL (31).jpg,0.5163330435752869,0.02045527845621109,0.25564804673194885,0.1866280734539032,0.2447661105543375,0.17857939158804392
C:\Users\designIT_RA\Desktop\test\DL (32).jpg,0.24659109115600586,0.1357383280992508,0.08364561945199966,0.7260760068893433,0.2980127613991499,0.2540514679939801
C:\Users\designIT_RA\Desktop\test\DL (33).jpg,0.16161514818668365,0.11249341815710068,0.33008095622062683,0.5816484093666077,0.2964594829827547,0.18336414237023776
C:\Users\designIT_RA\Desktop\test\DL (34).jpg,0.21871499717235565,0.15134379267692566,0.14318186044692993,0.4631691873073578,0.24410245940089226,0.12983055501275997
C:\Users\designIT_RA\Desktop\test\DL (35).jpg,0.36786088347435,0.03649772331118584,0.6604418754577637,0.3612787127494812,0.35651979874819517,0.2207566674778506
C:\Users\designIT_RA\Desktop\test\DL (36).jpg,0.4626152813434601,0.31134915351867676,0.8266125321388245,0.07682869583368301,0.4193514157086611,0.27235990953805767
C:\Users\designIT_RA\Desktop\test\DL (37).jpg,0.42236265540122986,0.3839055895805359,0.5542909502983093,0.13554152846336365,0.3740251809358597,0.15149615012693743
C:\Users\designIT_RA\Desktop\test\DL (38).jpg,0.23194941878318787,0.6957807540893555,0.5544765591621399,0.40341538190841675,0.471405528485775,0.17263178046625663
C:\Users\designIT_RA\Desktop\test\DL (39).jpg,0.14643116295337677,0.4850098490715027,0.33809247612953186,0.29489150643348694,0.31610624864697456,0.12067675876861905
C:\Users\designIT_RA\Desktop\test\DL (4).jpeg,0.6085858941078186,0.15763717889785767,0.6425608396530151,0.4428938925266266,0.4629194512963295,0.1917602864365325
C:\Users\designIT_RA\Desktop\test\DL (4).jpg,0.3149983882904053,0.29535573720932007,0.8019161224365234,0.1933305561542511,0.40140020102262497,0.23580536569941543
C:\Users\designIT_RA\Desktop\test\DL (40).jpg,0.275948703289032,0.3365592956542969,0.8809821605682373,0.24465684592723846,0.43453675135970116,0.2598642110351999
C:\Users\designIT_RA\Desktop\test\DL (41).jpg,0.9452491402626038,0.9359110593795776,0.3541031777858734,0.12304667383432388,0.5895775128155947,0.3603985357297697
C:\Users\designIT_RA\Desktop\test\DL (42).jpg,0.6996757984161377,0.9150418639183044,0.14752182364463806,0.27647414803504944,0.5096784085035324,0.31062845902167274
C:\Users\designIT_RA\Desktop\test\DL (43).jpg,0.5312312245368958,0.2600476145744324,0.16284053027629852,0.2895093858242035,0.31090718880295753,0.13556454030494514
C:\Users\designIT_RA\Desktop\test\DL (44).jpg,0.17636273801326752,0.3322393000125885,0.7087424397468567,0.1389768123626709,0.3390803225338459,0.22539704278593542
C:\Users\designIT_RA\Desktop\test\DL (45).jpg,0.16542819142341614,0.8461364507675171,0.09407030045986176,0.146388977766037,0.313005980104208,0.30890992204487533
C:\Users\designIT_RA\Desktop\test\DL (46).jpg,0.792907178401947,0.8607296347618103,0.08159418404102325,0.6531899571418762,0.5971052385866642,0.3068930452569405
C:\Users\designIT_RA\Desktop\test\DL (47).jpg,0.2845235764980316,0.7804566621780396,0.1323326826095581,0.08929858356714249,0.32165287621319294,0.2746407434860036
C:\Users\designIT_RA\Desktop\test\DL (48).jpg,0.44435474276542664,0.5318177938461304,0.7498872876167297,0.31836220622062683,0.5111055076122284,0.15736214768974777
C:\Users\designIT_RA\Desktop\test\DL (49).jpg,0.5972418189048767,0.8400755524635315,0.2456292361021042,0.32962894439697266,0.5031438879668713,0.23387956233625937
C:\Users\designIT_RA\Desktop\test\DL (5).jpeg,0.8196101188659668,0.8054376840591431,0.014101416803896427,0.4656912088394165,0.5262101071421057,0.3278602805930481
C:\Users\designIT_RA\Desktop\test\DL (5).jpg,0.2004096955060959,0.004443373531103134,0.3336007297039032,0.27607637643814087,0.20363254379481077,0.1243247265611226
C:\Users\designIT_RA\Desktop\test\DL (50).jpg,0.2997049391269684,0.18397359549999237,0.2674354314804077,0.2522904574871063,0.2508511058986187,0.04223863754378164
C:\Users\designIT_RA\Desktop\test\DL (51).jpg,0.3079141676425934,0.036651093512773514,0.566583514213562,0.0680837333202362,0.24480812717229128,0.21335570890751018
C:\Users\designIT_RA\Desktop\test\DL (52).jpg,0.44363006949424744,0.030225876718759537,0.1628659963607788,0.07177308201789856,0.17712375614792109,0.16117277242762873
C:\Users\designIT_RA\Desktop\test\DL (53).jpg,0.5916347503662109,0.6167880296707153,0.3119256794452667,0.29792094230651855,0.4545673504471779,0.14998980330167236
C:\Users\designIT_RA\Desktop\test\DL (54).jpg,0.4656916856765747,0.8980573415756226,0.07499361038208008,0.11220163851976395,0.3877360690385103,0.33174988591447824
C:\Users\designIT_RA\Desktop\test\DL (55).jpg,0.8945727348327637,0.9949594736099243,0.7821449041366577,0.38977107405662537,0.7653620466589928,0.2295433637716062
C:\Users\designIT_RA\Desktop\test\DL (56).jpg,0.7501740455627441,0.9314930438995361,0.8832511305809021,0.11855102330446243,0.6708673108369112,0.32572054712206094
C:\Users\designIT_RA\Desktop\test\DL (57).jpg,0.0547620989382267,0.04266895726323128,0.6571916937828064,0.1101568415760994,0.21619489789009094,0.2558779220753326
C:\Users\designIT_RA\Desktop\test\DL (58).jpg,0.2701973021030426,0.6126419305801392,0.11222442984580994,0.21160608530044556,0.3016674369573593,0.1882121177537661
C:\Users\designIT_RA\Desktop\test\DL (59).jpg,0.7860238552093506,0.01938374899327755,0.4388805329799652,0.32980644702911377,0.3935236460529268,0.2739316545248074
C:\Users\designIT_RA\Desktop\test\DL (6).jpg,0.4237160384654999,0.9669671058654785,0.958342432975769,0.19342009723186493,0.6356114186346531,0.33704032249080823
C:\Users\designIT_RA\Desktop\test\DL (60).jpg,0.6964311599731445,0.9259994029998779,0.5854747891426086,0.6722501516342163,0.7200388759374619,0.12586532344766818
C:\Users\designIT_RA\Desktop\test\DL (61).jpg,0.603927731513977,0.176963672041893,0.2719641327857971,0.2593219578266144,0.3280443735420704,0.16340499487216603
C:\Users\designIT_RA\Desktop\test\DL (62).jpg,0.7473801374435425,0.12799561023712158,0.33141085505485535,0.09615305066108704,0.3257349133491516,0.2596274133187828
C:\Users\designIT_RA\Desktop\test\DL (63).jpg,0.6015053391456604,0.178935706615448,0.11161211133003235,0.10180045664310455,0.24846340343356133,0.20597997785454972
C:\Users\designIT_RA\Desktop\test\DL (64).jpg,0.58486407995224,0.42737340927124023,0.7232338786125183,0.15612022578716278,0.47289789840579033,0.21072796550101744
C:\Users\designIT_RA\Desktop\test\DL (65).jpg,0.18267342448234558,0.24146424233913422,0.9627655744552612,0.06422688066959381,0.3627825304865837,0.352233071343478
C:\Users\designIT_RA\Desktop\test\DL (66).jpg,0.5069113373756409,0.061262812465429306,0.7696957588195801,0.20620697736740112,0.38601922150701284,0.2736885809270562
C:\Users\designIT_RA\Desktop\test\DL (67).jpg,0.3526618778705597,0.025950944051146507,0.409924179315567,0.1250637173652649,0.22840017965063453,0.15815818784631955
C:\Users\designIT_RA\Desktop\test\DL (68).jpg,0.32717013359069824,0.09049171954393387,0.4188830852508545,0.18891538679599762,0.25636508129537106,0.1259850094922016
C:\Users\designIT_RA\Desktop\test\DL (69).jpg,0.4242834150791168,0.28494349122047424,0.3859259784221649,0.449265718460083,0.38610465079545975,0.0626110027094576
C:\Users\designIT_RA\Desktop\test\DL (7).jpg,0.7130036950111389,0.5119391679763794,0.44438818097114563,0.1187528744339943,0.44702097959816456,0.2137335119824766
C:\Users\designIT_RA\Desktop\test\DL (70).jpg,0.2567140460014343,0.20868054032325745,0.0836217999458313,0.5760138034820557,0.2812575474381447,0.18152888515908236
C:\Users\designIT_RA\Desktop\test\DL (71).jpg,0.9089083671569824,0.04375262185931206,0.522084653377533,0.3401220738887787,0.45371692907065153,0.31338790473830824
C:\Users\designIT_RA\Desktop\test\DL (72).jpg,0.6221168041229248,0.7765849232673645,0.3808952271938324,0.4511701166629791,0.5576917678117752,0.15384137751831872
C:\Users\designIT_RA\Desktop\test\DL (73).jpg,0.5009832382202148,0.9487479329109192,0.7388222217559814,0.09466592967510223,0.5708048306405544,0.3172751723865588
C:\Users\designIT_RA\Desktop\test\DL (74).jpg,0.5695833563804626,0.5748656392097473,0.6172792911529541,0.20591740310192108,0.4919114224612713,0.16615054393885667
C:\Users\designIT_RA\Desktop\test\DL (75).jpg,0.3738655745983124,0.45551931858062744,0.6155587434768677,0.15925034880638123,0.4010484963655472,0.16445894015482593
C:\Users\designIT_RA\Desktop\test\DL (76).jpg,0.42554786801338196,0.35655736923217773,0.1422349214553833,0.17484024167060852,0.2747951000928879,0.11934680596178628
C:\Users\designIT_RA\Desktop\test\DL (77).jpg,0.4748181402683258,0.24244096875190735,0.07119187712669373,0.3254941701889038,0.27848628908395767,0.1457962405396703
C:\Users\designIT_RA\Desktop\test\DL (78).jpg,0.9382679462432861,0.8600296378135681,0.26058125495910645,0.18213127553462982,0.5602525286376476,0.34115265111448007
C:\Users\designIT_RA\Desktop\test\DL (79).jpg,0.554833710193634,0.2560235261917114,0.8435183763504028,0.25804033875465393,0.47810398787260056,0.24349685147737163
C:\Users\designIT_RA\Desktop\test\DL (8).jpg,0.47133588790893555,0.9974919557571411,0.21803361177444458,0.09655910730361938,0.44585514068603516,0.34599957087875677
C:\Users\designIT_RA\Desktop\test\DL (80).jpg,0.33694908022880554,0.46462303400039673,0.2036258578300476,0.5199350118637085,0.3812832459807396,0.12216535747407344
C:\Users\designIT_RA\Desktop\test\DL (81).jpg,0.3906033933162689,0.840088427066803,0.5062224268913269,0.4941541850566864,0.5577671080827713,0.1690802271278861
C:\Users\designIT_RA\Desktop\test\DL (82).jpg,0.8958279490470886,0.06856769323348999,0.27175459265708923,0.31518569588661194,0.38783398270606995,0.30770969752528715
C:\Users\designIT_RA\Desktop\test\DL (83).jpg,0.8683506846427917,0.004922230262309313,0.4743448793888092,0.4719998836517334,0.4549044194864109,0.30581529195207036
C:\Users\designIT_RA\Desktop\test\DL (84).jpg,0.33461788296699524,0.12553784251213074,0.29807576537132263,0.5140191316604614,0.3180626556277275,0.13796584314490606
C:\Users\designIT_RA\Desktop\test\DL (85).jpg,0.8760027885437012,0.25579583644866943,0.03447449579834938,0.5880470871925354,0.43858005199581385,0.32030860707386066
C:\Users\designIT_RA\Desktop\test\DL (86).jpg,0.1878928691148758,0.17491041123867035,0.2924812138080597,0.11358074098825455,0.1922163087874651,0.06433270925910278
C:\Users\designIT_RA\Desktop\test\DL (87).jpg,0.49049824476242065,0.7149795889854431,0.9035174250602722,0.2246299535036087,0.5834063030779362,0.25354242065930893
C:\Users\designIT_RA\Desktop\test\DL (88).jpg,0.2959427833557129,0.16677795350551605,0.9473103284835815,0.3933194577693939,0.4508376307785511,0.29768934890394844
C:\Users\designIT_RA\Desktop\test\DL (89).jpg,0.07853162288665771,0.08273843675851822,0.9326782822608948,0.09179120510816574,0.2964348867535591,0.3673665403614
C:\Users\designIT_RA\Desktop\test\DL (9).jpg,0.30669814348220825,0.09690875560045242,0.5813815593719482,0.09590187668800354,0.2702225837856531,0.19910786430118937
C:\Users\designIT_RA\Desktop\test\DL (90).jpg,0.1231759712100029,0.007765142247080803,0.42695939540863037,0.1444934457540512,0.17559848865494132,0.1541638589615192
C:\Users\designIT_RA\Desktop\test\DL (91).jpg,0.7384602427482605,0.09889625757932663,0.2428317666053772,0.21443909406661987,0.32365684024989605,0.24547932237646333
C:\Users\designIT_RA\Desktop\test\DL (92).jpg,0.6687543392181396,0.2681366503238678,0.34974613785743713,0.33243823051452637,0.40476883947849274,0.1554155026636293
C:\Users\designIT_RA\Desktop\test\DL (93).jpg,0.859915018081665,0.315439373254776,0.5708056688308716,0.07382344454526901,0.4549958761781454,0.29246361299282614
C:\Users\designIT_RA\Desktop\test\DL (94).jpg,0.7811011075973511,0.4764668643474579,0.6788107752799988,0.059127327054739,0.4988765185698867,0.27654502320152885
C:\Users\designIT_RA\Desktop\test\DL (95).jpg,0.22347037494182587,0.966658353805542,0.9838806986808777,0.07090184092521667,0.5612278170883656,0.4175850305766928
C:\Users\designIT_RA\Desktop\test\FE (1).jpeg,0.26599887013435364,0.34057170152664185,0.8808325529098511,0.865599513053894,0.5882506594061852,0.2862331361369095
C:\Users\designIT_RA\Desktop\test\FE (10).jpeg,0.4545217752456665,0.9539352655410767,0.6396164894104004,0.838337242603302,0.7216026932001114,0.19082671035665627
C:\Users\designIT_RA\Desktop\test\FE (11).jpeg,0.4929637610912323,0.014190313406288624,0.028604134917259216,0.9777557849884033,0.37837849860079587,0.3960296875055158
C:\Users\designIT_RA\Desktop\test\FE (12).jpeg,0.06699199974536896,0.9922411441802979,0.6519025564193726,0.11363164335489273,0.456191835924983,0.38551120120345733
C:\Users\designIT_RA\Desktop\test\FE (13).jpeg,0.7608634829521179,0.7876974940299988,0.6715648174285889,0.16906987130641937,0.5972989164292812,0.2509484632909001
C:\Users\designIT_RA\Desktop\test\FE (14).jpeg,0.42086082696914673,0.8531432747840881,0.4923621416091919,0.2984682321548462,0.5162086188793182,0.2065161581214218
C:\Users\designIT_RA\Desktop\test\FE (15).jpeg,0.7803775668144226,0.5710486769676208,0.7238523364067078,0.28176599740982056,0.5892611443996429,0.19334246512003125
C:\Users\designIT_RA\Desktop\test\FE (16).jpeg,0.08397794514894485,0.9755521416664124,0.4895873963832855,0.5294007062911987,0.5196295473724604,0.3156959521795914
C:\Users\designIT_RA\Desktop\test\FE (17).jpeg,0.1483546793460846,0.47315317392349243,0.465655118227005,0.1557125747203827,0.3107188865542412,0.15872871990347354
C:\Users\designIT_RA\Desktop\test\FE (18).jpeg,0.15591102838516235,0.07676634937524796,0.6714305877685547,0.5059153437614441,0.35250582732260227,0.2449128708476952
C:\Users\designIT_RA\Desktop\test\FE (19).jpeg,0.036461252719163895,0.06004648655653,0.5443160533905029,0.9310030937194824,0.3929567215964198,0.370918383812487
C:\Users\designIT_RA\Desktop\test\FE (2).jpeg,0.6196057200431824,0.9036017060279846,0.8778411746025085,0.66000896692276,0.7652643918991089,0.12659571246494092
C:\Users\designIT_RA\Desktop\test\FE (20).jpeg,0.07459276169538498,0.7552391290664673,0.9303123950958252,0.0822988748550415,0.46061079017817974,0.3871547750343164
